bn,name,acronyms,created_at,is_latest,alternatives
107391807RR0001,Fondation Jeunesses Musicales Du Canada Youth And Music Canada Foundation,JMCF,2025-10-21 10:47:22,1,Jeunesses Musicales Canada Foundation
107391963RR0001,Fondation Quebecoise Du Cancer Inc.,FQC,2025-10-21 10:47:22,1,
118923481RR0001,Fondation Jean-Charles Bonenfant,FONDATIONBONENFANT,2025-10-21 10:47:22,1,
864841580RR0001,Fonds Communautaire D'accès Au Micro-Crédit,FCAMC| FONDSMICROCREDIT,2025-10-21 10:47:22,1,
107373318RR0001,Faith Lutheran Church,FAITHLC,2025-10-21 10:47:22,1,
133327445RR0001,Fondation Du Centre Régionale De Santé Et De Services Sociaux Rimouski Inc.,CHRR,2025-10-21 10:47:22,1,Fondation Santé Rimouski| Fondation du Centre hospitalier régional de Rimouski| Fondation du CHRR
141138073RR0001,Fondation Montréal Inc. De Demain,MONTREALINC,2025-10-21 10:47:22,1,
118903681RR0001,Grunthal Evangelical Bible Church Inc.,EMB,2025-10-21 10:47:22,1,EMB Church
118903509RR0001,Fort St. John Evangelical Mission,FSJ,2025-10-21 10:47:22,1,Fort St  John Evangelical Mission| FSJ Evangelical Mission
894204585RR0001,Exploits Ground Search And Rescue Team,EXPLOITSSAR,2025-10-21 10:47:22,1,
107357048RR0001,Exploit's Valley Young Men's Christian Association,YMCA,2025-10-21 10:47:22,1,The YMCA of Exploits Valley| Exploits Valley YMCA
830520821RR0001,Foundations For Living Society,FOUNDATIONSFORLIVING,2025-10-21 10:47:22,1,
138611520RR0001,Fabrique De La Paroisse Ste-Marguerite Bourgeoys,PAROISSESMB,2025-10-21 10:47:22,1,
838905164RR0001,Kawartha North Family Health Team,KNFHT,2025-10-21 10:47:22,1,Kawartha North Family Health Team
140565904RR0001,Fondation Des Arts Et De La Culture Comeau,FACC,2025-10-21 10:47:22,1,
130725773RR0001,Fabrique De La Paroisse De St Charles Garnier,EGLISESCGARNIER,2025-10-21 10:47:22,1,
898629944RR0001,Fondation Du Centre Jeunesse Du Bas-Saint-Laurent,FONDATIONCJBSL,2025-10-21 10:47:22,1,
140951674RR0001,Fondation Jean De La Mennais,FONDATIONJDLM| JDLM,2025-10-21 10:47:22,1,
139371041RR0001,Fondation Poorna-Jnana Yoga Inc.,PJY,2025-10-21 10:47:22,1,FondationPJY
107373730RR0001,Faith Presbyterian Community Church,FAITHPCC,2025-10-21 10:47:22,1,Faith Presbyterian Church
860333087RR0001,Faith United Baptist Church Of New Maryland Inc.,FAITHBAPTISTCHURCH,2025-10-21 10:47:22,1,
118913102RR0001,Family Services Of Greater Vancouver,FSGV,2025-10-21 10:47:22,1,
119232635RR0001,Family Services York Region,FSYR,2025-10-21 10:47:22,1,
118914456RR0001,Fellowship Of Faith For The Muslims,FFM,2025-10-21 10:47:22,1,
107380875RR0001,Fernie Youth Services,FERNIEYOUTH,2025-10-21 10:47:22,1,
107384596RR0001,"First Baptist Church, Lloydminster",FBC,2025-10-21 10:47:22,1,
132014937RR0001,"Finnish Sion Pentecostal Church,",SIION,2025-10-21 10:47:22,1,
107385676RR0001,Alberni Valley Christian Reformed Church,AVCRC,2025-10-21 10:47:22,1,Alberni Valley Christian Reformed Church
118916584RR0001,Listowel Baptist Church,LISTOWELBAPTIST,2025-10-21 10:47:22,1,"First Baptist Church in Listowel, Ontario"
107386682RR0001,First Filipino Baptist Church Toronto,FFBCTORONTO,2025-10-21 10:47:22,1,
872590328RR0001,First Peoples' Cultural Foundation,FPCF,2025-10-21 10:47:22,1,
855268777RR0001,Formosa Evergreen Senior Citizens Centre,FESCC,2025-10-21 10:47:22,1,
832813877RR0001,Fonds De Recherche En Orthopedie De Quebec,FAROQ,2025-10-21 10:47:22,1,
865125678RR0001,Forest City Community Church,FCCC,2025-10-21 10:47:22,1,
118928324RR0001,Fort Mcmurray Chinese-Canadian Cultural Society,FMCHINESE,2025-10-21 10:47:22,1,
132786039RR0001,Forum Des Citoyens Aînes De Montréal /Senior Citizens' Forumof Montréal,FCAM,2025-10-21 10:47:22,1,
107408890RR0001,The Board Of Trustees Of Fort Mcmurray Public School Division,FMPSDSCHOOLS| FMPSD,2025-10-21 10:47:22,1,Fort McMurray Public School Division
886433762RR0001,Fragile X Canada,FXFC,2025-10-21 10:47:22,1,Fragile X Canada
118930874RR0001,Fraser Valley Gilbert & Sullivan Society,FVGSS,2025-10-21 10:47:22,1,
107405284RR0001,Sexual Violence New Brunswick Inc.,FSACC,2025-10-21 10:47:22,1,
810852137RR0001,Association Des Patients Immunodéficients Du Québec,APIQ,2025-10-31 13:55:07,1,
810933770RR0001,Community Therapy Dogs Society,CTDS,2025-10-31 13:55:07,1,
810987412RR0001,Vancouver Kiwanis Music Festivals Society,VKMFESTIVALS,2025-10-31 13:55:07,1,
811055920RR0001,Greatlife Christian Community,GREATLIFECC,2025-10-31 13:55:07,1,
805161593RR0001,The Learn And Uplift Foundation,LEARNANDUPLIFT,2025-10-31 13:55:07,1,
805344124RR0004,St. John The Evangelist,SJE,2025-10-31 14:00:09,1,
805439916RR0001,World Focus Inc.,WORLDFOCUSINC,2025-10-31 13:55:07,1,
811093483RR0001,The Gospel Faith Mission International (Tgfmi),GOFAMINT,2025-10-31 13:55:07,1,
805520160RR0001,Grace Reformed Church Of Lethbridge,GRACERC,2025-10-31 13:55:07,1,
805705894RR0001,Atlantic Society For Biblical Equality,ASBE,2025-10-31 13:38:23,1,
811202530RR0001,Lower Coverdale Baptist Church Inc.,KNOWGROWGO,2025-10-31 13:55:07,1,
805782208RR0001,So Kids Can See,SOKIDSCANSEE,2025-10-31 13:55:07,1,
811281468RR0001,Pacific Legal Education And Outreach Society,PLEO,2025-10-31 13:55:07,1,
811358621RR0001,Wellington Auxiliary Rescue Association,WARA,2025-10-31 13:55:07,1,
805879095RR0001,The Niagara Escarpment Foundation,NEFOUNDATION,2025-10-31 13:55:07,1,
811802420RR0001,Okanagan Xeriscape Association,OXA,2025-10-31 13:55:07,1,
811853894RR0001,Diversité Artistique Montréal,DAM,2025-10-31 13:55:07,1,
806460689RR0001,Nigerian Presbyterian Church,PCC,2025-10-31 13:55:07,1,Nigerian Presbyterian Church in Toronto
806548632RR0001,International Islamic Propagation Centre Canada,IIPC,2025-10-31 13:55:07,1,IIPC Canada
812539047RR0001,Union Street Atlantic Baptist Church Ltd.,UBC,2025-10-31 13:55:07,1,
807185764RR0001,Senior Persons Living Connected,SPLC,2025-10-31 13:55:07,1,
812778645RR0001,High River Food For Thought Ltd.,HRFOODFORTHOUGHT,2025-10-31 13:55:07,1,
812996163RR0001,Interlake-Eastern Health Foundation Inc.,IEHF,2025-10-31 13:55:07,1,
808027189RR0001,Chief And Friends Foundation,CHIEFANDFRIENDS,2025-10-31 13:55:07,1,
813485059RR0001,La Zone Chaleur Autism Connection Autisme Chaleur Limitée,AUTISMECHALEUR,2025-10-31 13:55:07,1,
813842044RR0001,Red Deer Chinese Christian Church,RDCCC,2025-10-31 13:55:07,1,
808586895RR0001,All Access Ministries Society,ALLACCESSMINISTRIES,2025-10-31 13:38:23,1,
808636088RR0001,Canadian Wings Of Rescue / Les Ailes De Sauvetage Canadiennes,PNPC,2025-10-31 13:55:07,1,
814089017RR0001,Pro Bono Law Saskatchewan Inc.,PBLSASK,2025-10-31 13:32:56,1,
814308656RR0001,Indo-Africa Charitable Society,INDOAFRICACHARITIES,2025-10-31 13:55:07,1,
814420238RR0001,My 100 Percent,JHAMTSECANADA,2025-10-31 13:55:07,1,
814461323RR0001,Friends Of Reconstructionist Judaism,FRJ,2025-10-31 13:55:07,1,
814568499RR0001,Biological Survey Of Canada / Commission Biologique Du Canada,BSC,2025-10-31 13:55:07,1,
809030059RR0001,Barrhead Animal Rescue Society,BARS,2025-10-31 13:55:07,1,
809145246RR0001,Heart To Heart Quilts Lanark County,HHQLC,2025-10-31 13:55:07,1,
815145214RR0002,Halton Environmental Network,HEN,2025-10-31 13:55:07,1,Halton Environet
809329550RR0001,Drumheller & District Humane Society,DRUMHELLERHUMANE,2025-10-31 13:55:07,1,
815359948RR0001,Association Quebecoise De La Nevralgie Du Trijumeau,AQNT,2025-10-31 13:38:23,1,
809643596RR0001,Greater St. Albert Catholic Schools Education Foundation,GSACRD,2025-10-31 13:55:07,1,
815608351RR0001,Sheba's Haven Rescue,SHEBASHAVEN,2025-10-31 13:32:56,1,
809921992RR0001,World Mission Continuum Society,WMCONTINUUM| WM,2025-10-31 13:55:07,1,
810189407RR0001,South Shore Watershed Association Inc.,SSWA,2025-10-31 13:55:07,1,
816065056RR0001,Archives Historiques Hemmingford/Hemmingford Historical Archives,HEMMINGFORDARCHIVES,2025-10-31 13:38:23,1,
810362863RR0001,The Richmond Hill Philharmonic Orchestra,RHPO,2025-10-31 13:55:07,1,
816315691RR0001,Kensington North Watersheds Association Ltd.,KNWSA,2025-10-31 13:55:07,1,
810743716RR0001,Sarah Faith Hogan Memorial Foundation,SFHMF,2025-10-31 13:55:07,1,
811078369RR0001,Eating Disorder Support Network Of Alberta Society,EDSNA,2025-10-31 13:55:07,1,
816753826RR0001,Portail De L'immigrant Association De Calgary,PIA,2025-10-31 14:00:09,1,
811312131RR0001,Beloved Women Organization,BWO,2025-10-31 13:55:07,1,
817071442RR0001,Edmonton Catholic Schools Foundation,ECSFOUNDATION| ECS,2025-10-31 13:55:07,1,
811678499RR0001,Mount Hamilton Baptist Church,MHBC,2025-10-31 13:32:56,1,
811705078RR0001,Amina Anthropological Resources Association - Association De Resources Anthropologies Amina,AARA| AARAINCNL,2025-10-31 13:38:23,1,
817544513RR0001,"Alex Schaap Charity To Educate And Nurture Development, Society",ASCEND,2025-10-31 13:55:07,1,
811926005RR0001,Buddhist Education Network Of Ontario,BENO,2025-10-31 13:55:07,1,
817776479RR0001,The Free Presbyterian Church Of North America - Canada,FPCNA,2025-10-31 13:55:07,1,
817956709RR0001,Projet D' Engagement Communautaire Au Kenya (Peck),PECKENYA,2025-10-31 13:55:07,1,
812080463RR0001,Maria Montessori Education Centre Of Calgary Ltd.,MMEC,2025-10-31 13:55:07,1,
812261808RR0001,Our Lady Of The Assumption Roman Catholic Parish Inc.,OLA,2025-10-31 13:55:07,1,
812296804RR0001,St. Dunstan's Basilica Roman Catholic Paish Inc.,STDUNSTANS,2025-10-31 13:55:07,1,
818274474RR0001,New Brunswick Sports Hall Of Fame Inc./Temple De La Renommee Sportive Du Nouveau-Brunswick Inc.,NBSPORTSHALLOFFAME,2025-10-31 13:28:02,1,
812508430RR0001,Fraser Valley Down Syndrome Society,FVDSS,2025-10-31 13:55:07,1,
130178130RR0001,M.O.S.A.I.C. Multi-Lingual Orientation Service Association For Immigrant Communities,MOSAIC| MOSAICBC,2025-10-31 13:28:02,1,
129714770RR0001,Amici Chamber Ensemble,AMICIENSEMBLE,2025-10-31 13:38:23,1,
129762324RR0001,Virden Auditorium Restoration Committee Inc,THEVIRDENAUD,2025-10-31 13:55:07,1,
129787487RR0001,Lower Mainland Christmas Bureau,LMCMB,2025-10-31 13:28:02,1,
129799961RR0001,Work Wellness And Disability Prevention Institute / Institut Sur Le Bien-Être Au Travail Et La Prévention De L'incapacité,WWDPI,2025-10-31 13:55:07,1,
129814729RR0001,Rouge Valley Foundation,RVCC,2025-10-31 13:32:56,1,
129819819RR0001,Ywca Peterborough Haliburton,YWCA,2025-10-31 13:55:07,1,YWCA Peterborough Haliburton| YWCA Peterborough
130270176RR0001,St John The Theologian Ukrainian Catholic Church,STJOHNUC,2025-10-31 13:32:56,1,
130315807RR0001,Young Patients' Family Support Services Of Southeastern Ontario Inc,ALMOSTHOME,2025-10-31 13:55:07,1,
130342041RR0001,Bowden Evangelical Missionary Fellowship,BOWDENCHURCH,2025-10-31 13:38:23,1,
130362767RR0001,Spadina Early Learning And Childcare Co-Operative Limited,ELCC,2025-10-31 13:32:56,1,Spadina ELCC
130400617RR0001,Atlantic School Of Theology,ASTHEOLOGY,2025-10-31 13:38:23,1,
129847190RR0001,Ottawa Independent Living Resource Centre,OILRC,2025-10-31 13:32:56,1,
129880886RR0001,"Alliance Church, Alberta Beach",ABALLIANCECHURCH,2025-10-31 13:38:23,1,
130463607RR0001,Vancouver Adapted Music Society,VAMS,2025-10-31 13:55:07,1,
130511272RR0001,Red Deer Church Of The Nazarene,FIRSTNAZARENE,2025-10-31 13:32:56,1,
130530843RR0001,Central Toronto Youth Services,CTYS,2025-10-31 13:38:23,1,
130567555RR0001,Oceanside Building Learning Together Society,BLT,2025-10-31 13:32:56,1,
130592017RR0001,St Paul's United Church,STPAULSAJAX,2025-10-31 13:32:56,1,St  Paul's United Church in Ajax
130636392RR0001,La Maison Tangente Inc,ICRL,2025-10-31 13:38:23,1,
130672991RR0001,Redeemer Christian High School,RCHS,2025-10-31 13:55:07,1,
130694201RR0001,"Trinity United Church,",TRINITYNAPANEE,2025-10-31 13:55:07,1,
130724222RR0001,The Immigrant Services Society Of British Columbia,ISSBC,2025-10-31 13:55:07,1,ISSofBC
130751332RR0001,Centre Des Femmes-Lennoxville Et Environs,LDWC,2025-10-31 13:38:23,1,Lennoxville & District Women's Centre
130915713RR0001,La Fondation Québécoise Pour L'alphabétisation,FQA,2025-10-31 13:38:23,1,
130918311RR0001,Ottawa Chinese Community Service Centre,OCCSC,2025-10-31 13:32:56,1,
129926473RR0001,Redeemer Lutheran Church,REDEEMERLUTHERANDIDSBURY,2025-10-31 13:32:56,1,Redeemer Lutheran Church in Didsbury
129933875RR0001,Timothy Christian School Society,TCSWILLIAMSBURG| TCS,2025-10-31 13:55:07,1,
131044695RR0001,The Parish Of Bridgewater And The Conqueralls,HTCHURCH,2025-10-31 13:32:56,1,Holy Trinity Anglican Church
131059404RR0001,Saskatoon Community Mediation Services Inc,SCMS,2025-10-31 13:32:56,1,
131106098RR0016,Our Lady Of Perpetual Help Parish,LABCITYBASILICA,2025-10-31 13:32:56,1,
131110827RR0001,Faith Alive Christian Church Of Barrie,FAITHALIVEBARRIE,2025-10-31 13:38:23,1,
131135717RR0001,Women's Place Of South Niagara Inc,WOMENSPLACESN,2025-10-31 13:55:07,1,Birchway Niagara
131161853RR0001,Portage La Prairie Regional Library,PRL| PORTAGELIBRARY,2025-10-31 13:32:56,1,
131195562RR0001,The Native Courtworker And Counselling Association Of Briti Sh Columbia,NCCABC,2025-10-31 13:55:07,1,
131207318RR0001,St Matthew's Church Islington,SAINTMATTS,2025-10-31 13:32:56,1,"St  Matthew's Anglican Church, Islington| St  Matthew's Anglican Church"
129950804RR0019,St Edward's Parish And Missions,STEDWARDSDUNCAN,2025-10-31 13:32:56,1,
129950804RR0032,St Patrick's Parish,STPATSCR,2025-10-31 13:32:56,1,
129960639RR0001,Southern Alberta Society For The Handicapped,SASH,2025-10-31 13:32:56,1,
129965133RR0001,William Osler Health System Foundation,OSLERFOUNDATION,2025-10-31 13:55:07,1,
131290280RR0001,Touchstone Family Association,TOUCHFAM,2025-10-31 13:55:07,1,
131373318RR0001,Alberta Association Of The Deaf,AAD,2025-10-31 13:38:23,1,
131430399RR0001,Abbotsford Bibles For Mission Society,ABFM,2025-10-31 13:38:23,1,
131435018RR0001,Secrétariat Des Évêques Catholiques Du Québec,AECQ,2025-10-31 13:38:23,1,
129999215RR0001,The Social Service Bureau Of Sarnia - Lambton Incorporated,CTR,2025-10-31 13:55:07,1,Family Counselling Centre Sarnia-Lambton| Family Counselling Centre
130070626RR0001,N I F Canadian Charitable Trust,NIFCAN,2025-10-31 13:28:02,1,New Israel Fund of Canada
130113673RR0001,Video Cabaret International,VIDEOCAB,2025-10-31 13:55:07,1,
130154958RR0001,Association Cooperative D'economie Familiale Du Grand-Portage,ACEFGP,2025-10-31 13:38:23,1,
130193394RR0001,The Dorothy Ley Hospice,DLHOSPICE,2025-10-31 13:39:10,1,
130230469RR0001,Mind Montessori In Delta Society,BBM,2025-10-31 13:28:02,1,
130257736RR0001,New Tecumseth Public Library,NTPL,2025-10-31 13:32:56,1,
131467979RR0001,Senior Scene Inc,EBSENIORSCENE| EBS,2025-10-31 13:32:56,1,
131494726RR0001,Riverdale Baptist Church,RBCHURCH,2025-10-31 13:32:56,1,
131513186RR0001,Centre D'action Bénévole De Granby Inc.,CAB,2025-10-31 13:38:23,1,cabgranby
131526238RR0001,Saskatchewan Hospice Palliative Care Association Inc.,SASKPALLIATIVECARE,2025-10-31 13:32:56,1,
130362361RR0001,Regional Residential Services Society,RRSS,2025-10-31 13:32:56,1,
131559007RR0001,Societe Bouddhique Laotienne: S B L,SBLAO,2025-10-31 13:32:56,1,
130377625RR0001,Alpha House Project Inc,ALPHAHOUSEINC,2025-10-31 13:38:23,1,
131644171RR0001,Catholic Cross Cultural Services,CCS| CATHCROSSCULTURAL,2025-10-31 13:38:23,1,
131685570RR0001,Almaguin Missionary Church,ALMAGUINCHURCH,2025-10-31 13:19:07,1,
131704330RR0001,Isans. Immigrant Services Association Of Nova Scotia,ISANS,2025-10-31 13:38:23,1,Immigrant Services Association of Nova Scotia
131766917RR0001,The Corporation Of The Anglican Parish Of St. Margarets,STMARGS,2025-10-31 13:55:07,1,St  Margaret's Anglican Parish
131789398RR0001,British Columbia Aviation Museum,BCAM,2025-10-31 13:38:23,1,
131805301RR0001,Canadian Fellowship Of Churches And Ministers Inc.,CFCM,2025-10-31 13:38:23,1,
131909046RR0001,Algoma Pregnancy Care Centre,ALGOMAPREGNANCY,2025-10-31 13:38:23,1,
131910507RR0002,St Bartholomew Anglican Church,STBARTS,2025-10-31 13:32:56,1,St  Bart's
131963563RR0001,Basilian Fathers Monastery,UCVEG,2025-10-31 13:38:23,1,Vegreville Monastery
130402019RR0002,The Diocese Of The Arctic,ARCTICNET,2025-10-31 13:39:10,1,
130421530RR0001,New Brunswick Filmmakers Co-Operative Limited,NBFILMCOOP,2025-10-31 13:28:02,1,
130511488RR0001,"Women's Musical Club Of Winnipeg,",WMC,2025-10-31 13:55:07,1,
132001884RR0001,All Saints Church,ALLSAINTSSASKATOON,2025-10-31 13:38:23,1,All Saints Anglican Church
132003849RR0001,Aurora Historical Society,AURORAHS,2025-10-31 13:38:23,1,
132007030RR0001,South Winnipeg Family Information Centre Inc,SWFIC,2025-10-31 13:32:56,1,
132018193RR0001,St Andrew's Presbyterian Church,STANDREWSBRAMPTON,2025-10-31 13:32:56,1,St  Andrew's Presbyterian Church in Brampton
132029075RR0001,Accueil Marie-De-L'incarnation,AMLI,2025-10-31 13:38:23,1,CENTRE DE JOUR AMLI
132056631RR0001,The Institute On Governance,IOG,2025-10-31 13:55:07,1,
130526015RR0001,St Peter's Lutheran Church,STPETERSLEDUC,2025-10-31 13:32:56,1,
130532955RR0001,"Canadian Mental Health Association, Niagara Branch",CMHA,2025-10-31 13:38:23,1,CMHA Niagara Branch| CMHA Niagara
130558851RR0002,St Mark's Church,STMARKS,2025-10-31 13:32:56,1,St  Mark's Anglican Church
130678345RR0001,The Saskatchewan Literacy Network Inc,SASKLITERACY,2025-10-31 13:55:07,1,
130710338RR0001,The Waterloo-Kitchener United Mennonite Church,WKUMCHURCH,2025-10-31 13:55:07,1,
130751431RR0001,Literacy Link South Central,LLSC,2025-10-31 13:28:02,1,
130783723RR0001,Christian Fellowship Church (Mennonite) Of Steinbach Manitoba,CFC,2025-10-31 13:38:23,1,
130809981RR0002,St George's Church,STGEORGESNEWHAMBURG,2025-10-31 13:32:56,1,St George's Church in New Hamburg
130839038RR0001,Timothy Christian School Society (Owen Sound) Inc.,TCSO,2025-10-31 13:55:07,1,
130908908RR0001,Callingwood Road Presbyterian Church,CRPC,2025-10-31 13:38:23,1,
130917768RR0001,Maple Ridge/Pitt Meadows Community Services,COMSERVICE,2025-10-31 13:28:02,1,
130976525RR0001,St Paul's United Church,STPAULSTBAY,2025-10-31 13:32:56,1,St  Paul’s United Church in Thunder Bay
132171968RR0001,Teal Charitable Foundation,BCTEAL,2025-10-31 13:35:06,1,
132201021RR0001,Bethel Christian Reformed Church Of Acton Ont.,ACTONCRC,2025-10-31 13:38:23,1,Bethel Church
132219395RR0001,Paix Programme D'aide Et D'intervention Inc.,ORGANISMEPAIX,2025-10-31 13:32:56,1,
132248717RR0001,"Ottawa Chapter, Children's International Summer Villages (Canada) Inc",CISV,2025-10-31 13:32:56,1,CISV Ottawa
132259334RR0001,Aurora Living Water Faith Fellowship Inc,LWFF,2025-10-31 13:38:23,1,
132389453RR0001,Grands Frères Grandes Soeurs Des Appalaches,GFGSAMIANTE,2025-10-31 13:28:02,1,Les Grands Frères et Grandes Sœurs de la région de l’Amiante
818518250RR0001,The Bowen Island Community School Association,CSA,2025-10-31 13:55:07,1,
812815439RR0001,Paul Sugar Palliative Support Foundation,PAULSUGARFOUNDATION,2025-10-31 13:55:07,1,Psps Foundation
812889483RR0001,Nimbus Christian Education,NIMBUSEDUCATION,2025-10-31 13:55:07,1,
812972164RR0001,Listowel Pentecostal Church,LISTOWELPC| LPC,2025-10-31 13:55:07,1,
813245636RR0001,Arirang Age-Friendly Community Centre,AAFCC,2025-10-31 13:55:07,1,
819391939RR0002,Newfoundland & Labrador Housing & Homelessness Network Inc.,NLHHN,2025-10-31 14:00:09,1,
819511882RR0001,All Saints Anglican Church Gta,ASNACHURCH,2025-10-31 13:55:07,1,
819599713RR0001,Boys and Girls Clubs of South Coast BC,BGC| BGCBC,2025-10-31 13:55:07,1,
813627734RR0001,Lifesong For Orphans (Canada),LIFESONGFORORPHANS,2025-10-31 13:55:07,1,
814042370RR0001,Calvary Evangelistic Assembly Canada,CEA,2025-10-31 13:55:07,1,
819707068RR0001,City View International Church,CITYVIEWCHURCH,2025-10-31 13:55:07,1,
814335709RR0001,Seedcare International Ministries,SEEDCAREMINISTRIES,2025-10-31 13:55:07,1,
819984790RR0001,North York Muslim Association,NORTHYORKMA,2025-10-31 13:55:07,1,
814452140RR0001,Societe D'histoire Et De Genealogie Levrard-Becquet,EHLB,2025-10-31 13:32:56,1,
814517801RR0001,Association Of Health Sciences Archives And Museums Of Nova Scotia,AHSAMNS,2025-10-31 13:55:07,1,
